@relation RacketSports_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute channel_1_8 numeric
@attribute channel_1_9 numeric
@attribute channel_1_10 numeric
@attribute channel_1_11 numeric
@attribute channel_1_12 numeric
@attribute channel_1_13 numeric
@attribute channel_1_14 numeric
@attribute channel_1_15 numeric
@attribute channel_1_16 numeric
@attribute channel_1_17 numeric
@attribute channel_1_18 numeric
@attribute channel_1_19 numeric
@attribute channel_1_20 numeric
@attribute channel_1_21 numeric
@attribute channel_1_22 numeric
@attribute channel_1_23 numeric
@attribute channel_1_24 numeric
@attribute channel_1_25 numeric
@attribute channel_1_26 numeric
@attribute channel_1_27 numeric
@attribute channel_1_28 numeric
@attribute channel_1_29 numeric
@attribute activity {Badminton_Smash,Badminton_Clear,Squash_ForehandBoast,Squash_BackhandBoast}

@data
-0.960525,0.659615,-5.879199,-3.12347,-1.651362,-10.344472,14.06074,10.961103,10.961103,11.057532,5.688613,5.512159,-2.568242,-2.568242,-6.985579,0.376747,5.071675,5.071675,2.420098,-2.031481,7.220565,2.19092,3.496249,-0.140887,1.302067,1.253817,-13.707695,-0.778562,8.116432,2.743809,Badminton_Smash
-4.909066,0.913081,-0.210667,-0.210667,-0.210667,-0.210667,0.451688,0.451688,-1.244223,2.862585,0.938427,-10.263817,3.679079,-17.418463,-10.930368,3.878077,-8.310378,2.534843,3.976634,4.254612,1.891166,1.17133,2.216161,3.582861,1.417707,1.150225,1.103225,1.103225,0.721588,0.721588,Badminton_Smash
-0.081856,0.821861,-3.865471,-12.07501,-1.604224,-1.604224,1.316908,7.594525,19.401184,13.039005,3.250142,7.943278,1.90542,-2.771037,-3.945004,0.793261,-0.399992,-7.469085,1.076901,1.962045,2.094607,-0.293031,1.624679,0.89103,-0.679209,-0.528244,-1.147355,-1.147355,-0.394176,-0.684526,Badminton_Smash
0.561305,-0.88436,2.271645,3.286844,0.138631,-0.673151,-4.659541,-3.951026,-2.063433,17.821592,17.821592,-6.575482,-15.843979,-10.919081,-10.919081,25.6951,-0.915457,-0.915457,1.599361,14.723127,14.723127,-3.877382,2.322497,2.322497,-1.805015,-1.805015,1.294009,0.200411,0.987433,1.468361,Badminton_Smash
-0.936642,1.354237,1.090385,1.629975,0.69573,4.813897,0.946565,1.908358,-7.356554,-11.698555,-5.267813,-2.305557,1.299515,-4.688492,0.830685,17.197914,17.197914,3.786453,-2.480902,-7.57437,-2.637616,-2.637616,1.955904,1.955904,-7.62529,-7.62529,2.804726,3.793306,3.46662,-2.174143,Badminton_Smash
-0.59128,-1.604364,-10.17157,0.306056,-6.350136,7.070007,13.079954,15.301113,-2.689292,-12.9186,-5.768161,-6.835254,-5.921392,-4.605805,-4.605805,7.620956,3.520207,3.05463,3.05463,-4.401555,-4.401555,-2.071502,4.808409,8.77013,8.77013,6.05826,-5.048302,-4.870917,-5.580375,-6.280477,Badminton_Smash
0.219345,0.58743,0.58743,3.09257,4.761826,-0.063198,2.217661,-0.513817,-3.826509,0.726374,-1.377292,-7.91013,-9.148663,-5.904534,-5.859833,7.288785,-25.37018,-9.792244,3.187503,-3.280392,-3.280392,0.634155,1.454438,3.064643,0.75239,-8.83939,-9.882879,-9.882879,-1.755468,-1.755468,Badminton_Smash
-0.032093,0.080863,-0.313717,-0.313717,6.470702,-0.021533,-1.976332,-2.967746,0.045021,-8.730666,-7.817018,-3.549124,-3.883183,-3.883183,22.853785,23.227005,12.386813,1.81456,-16.57013,-9.354702,0.122179,6.088887,5.308425,-6.818154,-1.857976,3.349837,1.316963,-6.068307,1.13979,1.839709,Badminton_Smash
0.425577,0.080336,1.952009,1.98742,2.222344,2.190815,0.05353,-0.040023,-1.313809,0.211408,3.719489,-0.388362,-12.316299,-12.316299,-12.316299,-9.898032,3.32318,2.136248,2.136248,0.894637,3.74862,4.299792,1.050491,2.310088,1.801307,1.045384,-1.11921,-1.11921,-1.11921,-1.11921,Badminton_Smash
-0.282342,-0.36545,0.37385,0.964784,2.684421,1.230101,2.068513,0.460996,-1.531179,-12.410543,1.169248,1.113715,-12.751833,18.520906,11.10161,10.891418,-9.727951,-1.637674,2.172115,2.713586,-3.32187,-0.264883,-0.264883,-0.344036,1.641533,1.256895,1.256895,3.186803,-1.306462,-1.306462,Badminton_Smash
-1.254568,-13.411119,-1.321973,-1.321973,1.018168,13.450871,-9.535366,10.487324,-6.275207,5.683237,-1.948943,1.071158,0.649821,-9.256977,3.699347,7.14473,3.297816,0.71656,0.975897,-5.31832,-5.31832,1.107952,-1.634898,0.181979,4.317655,4.854525,-9.157663,-9.157663,-5.831821,-5.831821,Badminton_Smash
-0.980768,-0.330008,0.674265,2.373674,1.392911,0.137269,-2.300588,-2.046831,-2.256801,-3.252683,-1.083579,1.717806,4.11122,-11.716497,19.892763,-1.733062,-1.733062,-1.733062,-1.733062,-1.733062,-1.733062,2.545986,3.032555,3.032555,-0.328965,-0.674291,-0.439837,0.945303,1.532726,1.532726,Badminton_Smash
13.755225,0.85511,0.075215,-0.698789,-0.698789,-1.049412,-0.606786,-0.371668,0.297054,-0.316231,1.003795,-2.380997,-15.454186,-11.708397,-18.031807,-10.677541,13.565696,-8.025662,2.294078,4.145061,4.403134,2.541346,-0.970974,0.243584,3.973505,3.973505,3.973505,-0.789919,-0.789919,1.153037,Badminton_Smash
0.170682,0.243491,0.243491,-3.163472,-3.163472,3.098532,-2.411976,-2.411976,-10.306326,14.944204,-23.22895,-23.479103,-23.479103,-7.475761,-2.313915,1.534304,2.314453,-0.883451,-1.760018,-1.760018,0.374933,-1.511851,-1.349025,-1.349025,-1.349025,3.923065,3.923065,-1.948302,-3.734567,-6.083726,Badminton_Smash
1.484117,-14.028666,-14.028666,-2.63336,-2.63336,-0.504795,14.909502,-22.880642,11.347634,-9.868453,14.576698,5.006594,0.256467,-9.623817,1.577567,-9.510327,-1.852812,7.649973,1.027167,-3.219029,-2.392403,-3.665839,0.502489,2.374939,3.418353,1.021386,3.248134,-1.443718,-3.554872,0.025007,Badminton_Smash
-0.34852,4.072428,4.21729,1.058175,-3.889646,-1.684412,1.524643,3.514974,-2.414207,-5.316441,-6.678602,-2.437775,-5.894734,0.391507,14.073609,11.459319,17.634523,16.759682,8.877302,-7.022959,-7.022959,-14.684108,-1.54383,-1.54383,2.996929,0.905551,2.925171,-0.443656,-0.228412,1.474433,Badminton_Smash
-0.798886,1.882461,1.882461,2.451143,2.451143,1.398489,0.676469,0.676469,0.497196,0.122387,-0.175923,-0.235278,-0.009987,-1.461758,-3.587104,-13.281007,23.399433,21.661808,9.400661,-4.657108,0.785851,8.70885,5.095908,0.039068,6.501236,8.985298,-0.954252,3.902205,1.06838,2.061158,Badminton_Smash
-0.523959,-0.414201,-0.414201,0.816273,0.816273,-1.330963,-1.830298,-1.830298,5.436853,-2.526053,5.193053,2.0581,-0.263336,-1.044405,-1.044405,0.992105,0.992105,0.992105,0.992105,-0.193635,-1.313366,0.876712,2.981072,4.663652,3.806163,6.221047,3.922317,-0.260488,-1.40951,1.062975,Badminton_Smash
-2.465422,0.036911,1.036211,1.543453,-3.906486,-1.756476,-2.161483,-1.238498,-1.238498,-1.238498,-1.238498,-1.238498,-10.483824,-10.78825,-8.042788,-10.438916,-0.820937,-5.268046,-7.307313,-2.03884,1.747812,5.483511,1.320961,5.430409,3.343731,-0.775984,-0.775984,-0.360688,-0.360688,-1.705643,Badminton_Smash
-0.189163,-3.872902,-4.760415,-8.409759,-3.281893,-0.831036,-5.673235,13.596396,-7.227995,9.806021,-20.127674,-1.543678,-2.377471,-2.377471,-4.91436,2.894121,2.894121,7.12106,5.324433,-9.11032,0.376491,0.376491,5.180102,-2.239886,-5.086393,-1.863106,-2.045318,-1.205862,-0.696398,-1.033305,Badminton_Smash
-0.640119,2.56597,2.56597,1.934,2.154083,7.112698,-4.350205,-3.076185,4.134926,4.168215,-6.184047,-7.942196,-2.600591,-0.249406,2.11101,-25.87471,1.831948,-7.389547,-7.389547,-7.389547,5.0398,-4.898943,-0.869729,-1.298209,1.630603,-2.398529,-0.053543,0.152196,0.199848,-0.113137,Badminton_Smash
-0.404081,-2.76471,0.401919,1.007705,-4.253898,-6.604696,-1.204874,1.360515,-5.507266,13.44184,12.726243,-19.838827,-5.349877,5.082474,2.249064,-4.640718,-8.502247,-8.502247,-8.502247,-8.502247,-8.502247,-8.502247,-2.910826,-2.40991,-0.195704,0.492652,1.000609,1.000609,-0.514865,-0.514865,Badminton_Smash
2.68965,1.669638,1.138513,1.260979,0.612706,-0.327474,-0.153654,-2.679807,-1.219638,-15.547695,-11.328338,-20.770796,-10.915203,8.837951,-5.964213,-2.93764,1.813214,3.986609,6.405938,-8.807408,2.064946,-1.813386,4.061121,4.061121,2.267066,-1.172175,-0.997938,-0.997938,-2.557341,-2.557341,Badminton_Smash
0.660662,-7.176358,-5.125757,0.429891,0.429891,0.429891,0.429891,-4.400359,2.572477,-7.492438,13.160797,19.170235,3.053936,-2.677093,3.328611,0.637461,2.013434,-11.466501,-9.923349,1.907848,5.160458,2.079117,2.079117,5.236606,5.236606,-1.682609,-3.222032,-1.884839,0.055119,1.706591,Badminton_Smash
2.322354,-2.934834,2.698686,2.698686,2.698686,3.162349,-4.701188,-4.701188,2.202075,2.202075,14.726103,26.513084,-12.958935,-12.696625,-4.032269,5.992059,9.320564,0.74676,1.424425,1.140351,-0.910228,-6.455306,-1.450388,0.265979,-1.387233,-0.619534,-0.587966,-0.587966,-2.276137,-1.660072,Badminton_Smash
0.742282,1.058079,-1.00664,0.12227,-3.374297,-2.597908,-1.806028,-1.806028,-1.676279,-0.951916,-13.950697,0.324661,4.607065,-1.81009,17.098774,11.557099,-0.629674,-27.842285,5.07224,9.400576,-0.747599,1.260534,-4.014306,-0.706078,1.453612,0.351005,-3.92175,-3.92175,1.627789,-0.031899,Badminton_Smash
-2.019415,-0.263786,-0.263786,-1.271121,-1.823239,-4.044442,-4.044442,4.918438,4.918438,-2.50248,-2.628949,-0.849247,13.763371,-27.602972,10.483751,-15.974714,2.249518,2.041221,-2.934258,0.398726,3.950458,-0.120102,-1.809135,-6.499615,-6.499615,0.474789,0.474789,4.35183,2.051652,2.051652,Badminton_Smash
-1.220105,0.21257,1.032431,1.032431,2.403738,2.403738,-5.859854,-5.160299,0.567785,-1.854589,-3.405574,-3.405574,-3.775244,-3.775244,-5.013586,-2.831004,-12.407305,18.38084,18.38084,4.255193,-19.279087,-11.70709,-5.195002,-4.051597,-5.01404,-1.513691,-1.452421,0.040817,-2.5989,-2.369588,Badminton_Smash
-0.625923,2.956538,3.977375,-0.371477,0.580883,-0.496606,-0.496606,1.581312,0.356364,-0.118925,-0.118925,-0.118925,-0.118925,1.503046,-14.617146,0.282363,-2.689911,0.027557,6.193131,9.229876,6.43827,8.735925,5.233832,3.537311,1.243711,1.840776,-0.898365,0.174514,0.113409,-2.093954,Badminton_Smash
-0.09421,-0.07254,-2.016937,1.031868,1.031868,-4.194217,-11.243557,18.622534,7.504095,12.250373,2.628773,-3.151164,2.445251,3.33765,-1.070919,-1.070919,-1.070919,-1.070919,-1.070919,0.476843,-1.519386,-0.018571,-3.422269,-4.37873,-4.412002,-4.528444,-0.379,-2.198305,-1.013655,1.65384,Badminton_Clear
3.107844,-4.172793,-3.445433,0.553775,1.229479,-1.677321,-0.019539,-0.691559,-1.128758,0.411647,-1.032107,-1.306537,-0.698345,-0.320977,1.598382,0.635525,1.111004,0.334622,1.061316,1.209208,2.534455,2.534455,1.930557,1.930557,1.930557,1.930557,1.930557,1.930557,-0.993035,0.908164,Badminton_Clear
0.596368,9.894371,18.32803,4.7427,-0.088003,-2.425763,-1.001352,-0.222836,1.741779,1.796943,3.278575,1.265017,-0.242079,1.412042,0.893333,-0.211228,-1.586509,-1.794769,-0.029258,1.509451,1.482749,-0.084651,0.374677,1.555582,1.555582,2.15844,1.425628,2.041662,2.041662,0.003858,Badminton_Clear
2.236609,1.990415,-3.260785,-5.435562,-5.695695,-5.511281,-1.238911,-1.381952,-1.381952,-4.174103,15.889705,-25.198416,-20.268969,1.896762,-5.719078,-0.523489,11.001551,-5.437953,1.644075,-0.589337,0.725156,-3.563995,-1.086158,2.762191,-0.347953,-1.533774,1.259809,-1.323017,-1.857449,-0.27816,Badminton_Clear
0.153898,0.547542,0.547542,2.211367,2.997938,0.765154,-4.8671,-3.628134,1.083809,-4.688994,-8.387731,-1.224711,-2.2442,5.982389,13.387411,24.060581,-13.264539,-12.796783,-11.380921,4.833858,3.942382,-3.493017,1.975026,3.141354,0.213863,-3.491442,-5.049805,0.040088,2.723409,1.699389,Badminton_Clear
0.345451,1.955994,0.916743,0.587075,-5.502574,-8.80609,-12.320539,-0.187597,-2.449746,1.947267,0.150694,-12.395439,-0.829555,-1.879093,12.719402,0.902402,11.325776,13.568099,9.091929,-1.942737,-6.219652,-4.235778,-2.366977,-2.366977,-1.105913,3.525198,-7.783817,-0.79865,-4.299429,2.345185,Badminton_Clear
8.405494,0.828014,-3.167611,-2.507454,-2.086785,-1.367903,-4.469393,-11.573603,9.045448,-6.442519,3.283391,2.901692,-3.48313,2.499188,1.110425,2.031074,1.990056,0.856278,0.497772,0.497772,13.529846,13.529846,13.529846,13.529846,13.529846,13.529846,13.529846,13.529846,13.529846,13.529846,Badminton_Clear
0.749078,0.697857,0.279042,1.24876,-5.705722,-5.859159,2.647246,2.011921,-2.582225,-10.936973,22.391535,22.658043,5.248917,5.945016,-3.915518,-3.377489,4.630068,4.630068,4.630068,4.630068,4.630068,2.329073,-12.897806,-12.897806,-12.897806,-12.897806,-12.897806,-12.897806,-12.897806,-12.897806,Badminton_Clear
-0.921071,-3.577154,-2.968568,-7.048155,-1.783423,1.922072,2.213763,2.213763,2.418317,0.37212,0.37212,-3.804472,-24.721214,-24.721214,23.16873,-6.998128,6.074732,1.519593,-1.012933,-3.498426,2.600337,-3.754492,-0.365244,2.226466,0.917123,-4.267337,1.862219,1.100122,5.266341,-1.360423,Badminton_Clear
-0.314867,2.641669,-9.161805,-3.772649,-5.45147,-4.849526,-4.849526,-1.940762,0.199765,-1.038249,-6.325691,-15.182547,12.548475,-26.515991,-15.247924,-18.155869,4.736435,-12.313025,-5.90918,-3.918355,-2.847366,3.884064,2.425527,10.731885,-10.091873,-2.951196,-2.954821,1.661715,0.547992,0.547992,Badminton_Clear
-0.304269,-2.758779,-3.207933,-8.92756,-8.876039,-11.078822,-11.078822,-20.508495,15.229117,15.229117,0.198454,5.076305,5.076305,-5.221309,-9.466498,-5.435065,-5.435065,-2.875553,-1.475196,1.616038,1.513849,1.278034,-0.523279,-0.755494,-1.537331,-1.537331,-1.537331,-1.537331,-1.537331,-1.537331,Badminton_Clear
0.727494,2.022474,2.022474,2.160128,2.160128,-15.210709,-15.210709,-10.216859,-4.590126,5.971582,-2.845463,-11.198507,-6.319345,-0.894184,14.396585,16.82632,23.574898,1.997879,-7.291493,-0.241209,3.943851,0.76823,2.440637,2.181148,-1.955936,-2.394795,3.248976,3.409335,-1.236837,0.952183,Badminton_Clear
-12.897806,-1.745445,-2.412946,-2.447057,-1.502568,-0.294241,-2.684452,0.313081,7.251055,-3.56649,-12.506483,19.377132,-10.570148,14.810455,-0.79129,-4.558996,2.838363,3.049252,3.149211,7.405949,-1.319456,-1.315118,-1.331847,-2.020882,-2.463119,-2.463119,-4.746697,-4.746697,-4.746697,-4.746697,Badminton_Clear
0.531386,-1.954752,-1.954752,1.409408,1.409408,1.221468,-3.431675,-4.200728,-0.006557,-0.006557,0.768709,2.235266,-2.756076,-2.559115,-3.967098,-1.303707,-0.646434,-23.921642,-14.579402,-12.743198,-0.367955,4.737287,1.166268,-1.014489,-1.851733,-2.514996,-0.970927,0.0399,-0.433978,-1.066393,Badminton_Clear
-0.019499,1.275711,-0.223794,-6.497782,-6.497782,-3.836428,0.08777,0.015088,0.015088,-4.65487,-3.099867,-11.150941,14.947319,-15.194183,14.381874,6.764174,4.3223,-0.363153,2.460567,-9.237221,0.573149,-9.00668,-2.039253,2.26583,-0.655108,0.648943,0.135705,0.009629,0.105878,-0.933917,Badminton_Clear
0.719727,-0.063186,-0.063186,-3.002092,-1.131239,-0.098116,26.992798,26.992798,23.872746,-5.232884,1.217075,-2.185,1.174276,-0.280119,9.558805,7.249991,4.073072,0.290349,1.66467,1.166216,12.599987,12.599987,12.599987,12.599987,12.599987,12.599987,12.599987,12.599987,12.599987,12.599987,Badminton_Clear
-0.535401,6.70334,2.084077,-4.902932,-4.341858,-4.341858,-7.255051,-7.255051,-4.725005,-5.165577,8.060573,-26.158787,22.897839,-7.322025,-7.056841,0.059968,3.246775,-1.732236,-0.555242,1.855502,0.446043,0.50902,-0.101617,0.882092,-0.854639,-1.161623,-0.244055,-0.058951,0.52741,1.184315,Badminton_Clear
0.74726,0.328371,-4.701298,-4.701298,-7.005857,-6.090548,-6.090548,-2.679547,-2.226902,-0.021808,0.79599,-9.048607,-14.929213,4.992026,-25.795341,-22.587526,-9.80444,3.554599,3.40178,3.40178,-1.344779,-0.552695,6.301494,8.329996,4.49214,-4.60207,-8.421659,-10.884537,-10.884537,-8.472925,Badminton_Clear
3.730864,1.109122,-2.679565,-2.805614,-7.019818,-8.014812,2.506427,2.552974,-4.144509,-3.004638,-1.473781,-0.00512,-0.00512,-10.118179,-10.118179,-5.959191,-5.959191,5.768199,-0.368255,-0.687308,-0.687308,-3.092704,-4.639486,-2.743745,-2.218421,2.072876,1.659289,-0.989662,1.220288,2.925349,Badminton_Clear
0.809558,1.338148,-0.30705,-0.361409,0.978785,-1.027698,-1.027698,-0.244927,0.447266,-3.57134,-3.57134,0.58693,14.311777,-5.903743,-11.947505,-7.410149,-1.547536,0.760187,-1.235549,0.584611,1.65993,2.572454,-4.537708,1.124611,0.346545,-0.305992,0.462335,-0.728361,-2.486465,1.318666,Badminton_Clear
-4.034115,0.452668,0.082145,-0.587745,0.670759,0.076216,-2.640846,-5.068445,-11.03424,19.996851,25.84858,-0.377413,1.917001,-4.22856,-1.891722,1.932823,3.207718,2.731708,-2.2742,-2.493301,-1.079284,-1.079284,-5.280747,-5.280747,-5.280747,-5.280747,-5.280747,-5.280747,-5.280747,-5.280747,Badminton_Clear
1.629413,-14.638857,0.446672,-2.395602,-3.427067,4.232586,1.265197,-2.616629,5.278192,3.218439,3.243448,-0.009747,-2.071323,-2.760953,-0.454627,-1.975612,0.503634,0.009625,-5.096884,-1.617352,-0.191674,-0.461495,0.342216,-1.953121,0.008338,0.008338,0.008338,0.008338,0.008338,0.008338,Badminton_Clear
-0.252431,2.479942,0.971512,-3.32736,-7.324087,-8.550073,-5.134068,0.883634,0.883634,-0.147078,-1.703405,-1.703405,-15.682288,0.212506,12.144999,-5.929386,8.283718,-2.966577,-10.060721,-13.979608,-5.404764,-0.815054,-1.862729,4.005924,-0.586907,1.226702,9.121462,-3.954549,1.381649,0.806462,Badminton_Clear
-0.839564,-5.604052,0.716997,0.363933,-0.995434,-0.995434,-3.017183,-3.017183,-7.78859,-7.78859,-3.817869,7.89822,-26.350588,21.642654,-7.578823,-13.050407,-0.478353,6.938926,1.015258,-1.666372,-3.168308,0.691975,0.034245,-4.94151,2.440052,-4.466245,0.984825,1.856757,-4.179987,-1.606919,Badminton_Clear
-2.447185,-5.995194,-17.73256,-1.756711,-2.437039,-2.994856,-3.456236,-3.456236,-4.103317,-11.419498,14.256532,-21.630705,14.622912,-0.989899,-11.363253,-6.576782,-3.68675,0.45141,6.444086,-0.458682,-9.836325,-0.006494,4.653328,2.981494,-1.787468,-3.858773,0.992156,1.280634,-1.629486,-0.506788,Badminton_Clear
0.816131,0.950637,-1.152412,-4.178229,-5.581326,-10.97164,-2.272044,-2.322191,-7.344808,-9.690084,-5.05762,14.288275,-11.734821,-11.734821,13.822983,-0.056613,-0.056613,-4.083001,0.670412,1.122638,2.786907,3.40996,0.106166,1.214927,3.215674,-5.09161,-1.467345,2.429452,-4.417842,-0.48237,Badminton_Clear
0.02853,3.679275,-2.752505,-2.752505,-10.170237,-5.044901,0.580926,-5.189893,-4.852123,-10.898526,-6.182392,13.264784,-5.084709,17.593422,-5.570644,-6.096217,3.492682,-10.926299,-10.966223,5.956688,5.956688,-5.679976,-0.903404,2.309646,2.579502,2.579502,0.073433,0.342088,2.236609,2.236609,Badminton_Clear
-1.416104,6.297349,6.297349,2.767195,-2.049062,-3.615987,0.775308,-5.276747,-5.276747,-1.623698,-1.623698,-3.864816,1.660252,-10.989605,19.95112,-12.171291,-12.280388,1.842308,7.634453,1.870254,-2.44708,0.901795,1.262225,-1.450591,-2.993149,-2.141836,-1.173823,-0.654882,1.27642,0.846438,Badminton_Clear
-0.3551,-0.414121,-1.620275,-1.530819,0.550401,-0.622852,-14.831375,-3.000084,-18.0487,17.670212,1.070245,1.777988,2.910981,-3.787516,3.823451,3.046378,3.323332,0.140805,0.140805,2.417365,2.417365,2.417365,2.417365,2.417365,-4.449986,-4.449986,-4.449986,-4.449986,-4.449986,-4.449986,Badminton_Clear
-1.342982,-6.724272,-5.267633,-6.827611,-2.973177,-2.309233,-3.15656,-4.672229,-9.520127,0.293427,-21.447268,-1.799089,14.840346,7.529403,-0.24641,-0.733878,0.558245,3.210024,-3.485354,-3.485354,-4.8856,-0.931029,-0.931029,-1.105218,1.165211,1.165211,0.63281,1.176101,-0.350127,-0.006847,Badminton_Clear
0.018078,3.327784,2.557442,-0.874501,-6.012798,-5.945994,9.015179,2.879155,-3.193108,-7.203528,17.876112,21.484158,-8.344848,-5.787487,2.240504,-3.543111,-7.18521,-1.59755,-1.59755,-0.853904,-6.857662,-6.857662,-0.053613,-0.053613,3.101696,3.101696,2.306464,2.306464,2.520902,1.876319,Badminton_Clear
0.609852,0.153955,1.00998,1.272425,0.949184,-10.230288,-10.230288,0.087547,3.003862,3.003862,-7.476483,-7.964324,-5.053875,-1.788876,15.07946,-25.70903,-4.531853,-2.21405,-1.520142,2.691767,-3.234326,-6.419165,-0.431476,-0.431476,-0.164615,-2.326143,-2.326143,3.529001,0.45533,-0.279779,Badminton_Clear
-5.280747,-2.758364,-1.187024,-2.40936,-2.40936,-2.40936,-2.40936,-2.40936,-11.02689,-10.299175,14.798901,-2.493771,7.110892,-1.263732,9.370054,-0.635583,2.84315,-0.668682,-1.629791,1.523243,0.749078,0.749078,0.749078,0.749078,0.749078,0.749078,0.749078,0.749078,0.749078,0.749078,Badminton_Clear
0.622351,11.548982,-2.295842,2.359759,-1.512391,1.177048,2.335812,0.652125,0.478434,0.478434,0.511597,0.590324,-0.385286,-3.080991,0.466781,0.466781,-0.216535,0.950741,1.468222,1.484065,1.473104,0.836556,0.341096,-1.663377,0.596368,0.596368,0.596368,0.596368,0.596368,0.596368,Badminton_Clear
-4.026339,-2.486449,-4.560092,-2.101183,-4.532517,-13.155287,-21.78101,-21.78101,-21.78101,-21.78101,-21.78101,-11.992881,1.885998,1.209911,6.505312,5.220032,-0.360751,0.752565,0.21592,0.511914,0.740029,0.740029,0.740029,0.740029,0.740029,0.740029,0.740029,0.740029,0.740029,0.740029,Badminton_Clear
