@relation RacketSports_channel_2

@attribute channel_2_0 numeric
@attribute channel_2_1 numeric
@attribute channel_2_2 numeric
@attribute channel_2_3 numeric
@attribute channel_2_4 numeric
@attribute channel_2_5 numeric
@attribute channel_2_6 numeric
@attribute channel_2_7 numeric
@attribute channel_2_8 numeric
@attribute channel_2_9 numeric
@attribute channel_2_10 numeric
@attribute channel_2_11 numeric
@attribute channel_2_12 numeric
@attribute channel_2_13 numeric
@attribute channel_2_14 numeric
@attribute channel_2_15 numeric
@attribute channel_2_16 numeric
@attribute channel_2_17 numeric
@attribute channel_2_18 numeric
@attribute channel_2_19 numeric
@attribute channel_2_20 numeric
@attribute channel_2_21 numeric
@attribute channel_2_22 numeric
@attribute channel_2_23 numeric
@attribute channel_2_24 numeric
@attribute channel_2_25 numeric
@attribute channel_2_26 numeric
@attribute channel_2_27 numeric
@attribute channel_2_28 numeric
@attribute channel_2_29 numeric
@attribute activity {Badminton_Smash,Badminton_Clear,Squash_ForehandBoast,Squash_BackhandBoast}

@data
-0.664117,3.791947,13.255416,-2.642181,-8.929243,-2.703922,-13.26014,-18.690083,-18.690083,14.650932,0.015869,-3.118924,-0.566,-0.566,2.392009,-0.329965,-4.816896,-4.816896,-4.860117,2.062059,-0.937181,-1.206359,3.080126,2.219087,-1.68613,-2.038802,-1.132793,-8.673177,6.640733,-0.207037,Badminton_Smash
-3.118688,-2.209425,-1.654729,-1.654729,-1.654729,-1.654729,-1.585076,-1.585076,1.827657,4.913072,8.323441,-14.69867,-15.627048,-20.909967,15.376568,6.366585,-3.350518,-4.289479,-2.775307,-2.269581,-2.241569,-0.780374,-2.122998,-1.035708,-0.725246,-1.715589,-1.411556,-1.411556,-0.15677,-0.15677,Badminton_Smash
-1.083173,-2.440489,3.148949,6.188144,-5.583428,-5.583428,-12.892456,-17.05325,-15.414032,9.841805,12.215817,-9.553753,-1.871043,-0.750217,-2.609908,-3.446997,-1.296129,2.624232,-1.760801,-3.754473,1.124172,-3.539715,-4.537862,-1.748581,-0.11557,1.406467,-0.485387,-0.485387,-0.355533,-0.482706,Badminton_Smash
2.481218,1.65512,1.040509,-1.418129,-8.672195,-6.886992,-1.135644,3.34742,0.818301,10.312517,10.312517,-11.715943,-13.895012,-15.59434,-15.59434,-19.610956,13.529636,13.529636,-4.424353,-4.476334,-4.476334,-5.711082,0.09717,0.09717,-3.008829,-3.008829,-2.593928,-0.160998,-0.481029,0.589034,Badminton_Smash
-0.528481,-0.637477,-1.665061,-1.415697,-3.755192,4.331536,12.189629,0.99505,1.113917,2.413847,-3.980684,-3.624228,-6.75183,-9.406765,-14.522814,-15.986546,-15.986546,10.045774,-1.691698,5.309684,4.058223,4.058223,-4.697535,-4.697535,3.19918,3.19918,-2.45198,-4.875014,-4.840228,-0.068876,Badminton_Smash
-0.86584,-3.636414,12.180409,3.794226,-7.192738,1.35812,-14.578661,-18.703571,18.261135,14.24272,4.618951,2.69407,1.340589,-0.283839,-0.283839,-4.932134,-9.012761,-7.37372,-7.37372,1.933426,1.933426,-1.514146,-3.056567,-5.989402,-5.989402,-2.94555,-1.507677,-1.433834,-0.985462,-0.662201,Badminton_Smash
0.406397,-1.119559,-1.119559,-0.457883,-4.633207,-0.693893,3.200762,6.57457,-0.402288,-6.596227,-0.902439,7.384569,5.171782,-2.421767,-15.972772,-13.67729,-13.794053,-27.579891,4.21915,3.612649,3.612649,-2.725591,-2.822528,-2.153399,-6.089976,-3.702041,-1.605603,-1.605603,-6.843647,-6.843647,Badminton_Smash
-2.175489,0.388071,0.793776,0.793776,-2.815809,7.288345,6.029986,-3.815765,-2.470744,10.512123,-0.073219,-4.266776,-25.99182,-25.99182,-14.516074,10.52343,-3.614308,4.334436,-2.381554,8.530909,9.96323,0.374692,0.106289,3.193666,0.620644,-7.324268,-5.721425,0.733441,-0.159692,-5.250105,Badminton_Smash
-0.963126,-2.239695,-3.119351,-3.971727,-1.670807,-0.183983,0.011441,0.341493,0.695991,2.248426,5.522663,4.462788,-17.961473,-17.961473,-17.961473,7.562222,3.505401,-2.946614,-2.946614,0.63907,-0.560542,-0.149299,-2.570563,-2.040089,-0.609791,-0.899088,0.867565,0.867565,0.867565,0.867565,Badminton_Smash
-0.964903,-1.917148,-2.84429,-1.970099,-1.056839,-4.277178,-2.756463,-3.278124,2.972933,13.007496,14.114445,-7.848051,1.970912,-15.460389,-16.540863,-15.227722,13.011503,14.184681,-0.271428,-0.986433,1.736468,2.592938,2.592938,2.539079,-2.891647,-5.408011,-5.408011,-4.600535,-1.1129,-1.1129,Badminton_Smash
-0.06961,12.81266,-10.981752,-10.981752,4.591405,-7.598179,-16.929142,-16.429222,13.674156,15.056585,-2.223062,-1.619929,-2.204188,2.054678,9.095461,-0.291591,-3.170647,-4.425967,-1.4397,5.139029,5.139029,-7.632102,-5.190118,-5.982956,-8.646328,-8.021975,-1.128908,-1.128908,1.572806,1.572806,Badminton_Smash
1.400963,-0.584696,-1.138081,-2.560264,-2.164406,-2.491881,-1.21302,-0.578901,0.892373,0.661273,4.441053,6.82916,-1.125319,-14.132016,25.65502,-11.33986,-11.33986,-11.33986,-11.33986,-11.33986,-11.33986,-0.988326,0.265867,0.265867,-4.67452,-3.212967,-0.415562,-0.039718,-0.865771,-0.865771,Badminton_Smash
4.057855,-1.794931,-2.249909,-1.374556,-1.374556,-1.285354,-0.296886,0.405037,0.884209,2.35044,4.362235,0.317862,-16.934948,-15.246681,-20.862057,13.065568,11.50279,0.40414,-5.798281,-4.805478,-1.142634,0.800324,-5.613636,1.367244,-0.414768,-0.414768,-0.414768,-4.04031,-4.04031,0.140145,Badminton_Smash
-0.830842,-2.451615,-2.451615,-3.10965,-3.10965,8.237287,-7.623415,-7.623415,6.586286,-11.303201,22.96936,11.424704,11.424704,15.948548,1.631193,0.924397,-2.620839,-2.429888,-0.206553,-0.206553,-1.280997,-3.726976,-1.72403,-1.72403,-1.72403,-3.716569,-3.716569,-2.10111,-2.211016,-1.087973,Badminton_Smash
-0.744309,13.195387,13.195387,-10.444888,-10.444888,-1.044665,-12.468823,21.105232,10.573021,12.458195,9.427403,-2.098969,-2.560975,6.197465,6.700535,-9.60716,-14.100151,0.502616,3.753074,2.529466,-0.051313,4.828346,-1.634434,-5.482571,-4.934492,-2.252928,-0.441859,2.114675,-0.483644,0.328958,Badminton_Smash
-0.171459,-1.33199,-2.417462,-0.404377,1.727449,7.36198,-2.917912,-6.500574,-1.379639,5.735754,2.122227,-2.879289,-8.531096,-19.621357,-12.34873,16.360676,10.149266,-11.267086,-6.744169,1.029794,1.029794,5.434983,-9.759713,-9.759713,-4.628083,-5.635349,-2.275344,0.550731,0.865548,0.205361,Badminton_Smash
2.630992,-1.500147,-1.500147,-3.333698,-3.333698,-2.519184,-0.89069,-0.89069,-0.151274,0.804923,1.059282,2.803582,4.552867,3.250062,-3.377992,-13.869654,27.294971,-24.458286,11.447757,3.302933,-8.392036,-7.862574,-4.791538,-6.18403,2.038361,0.3063,-1.37882,-3.052975,-1.657463,-1.797658,Badminton_Smash
0.636741,-0.443135,-0.443135,-4.369758,-4.369758,-7.37741,-3.085702,-3.085702,4.252914,2.585139,3.307915,3.156964,-0.099994,-2.419169,-2.419169,-9.751264,-9.751264,-9.751264,-9.751264,10.041584,3.287999,0.678214,-1.788577,0.042937,-0.833357,-0.557742,0.462453,2.116048,-0.170002,0.492116,Badminton_Smash
-1.620386,-3.078043,-3.257609,-2.123333,0.639006,0.265104,-1.912742,-2.943718,-2.943718,-2.943718,-2.943718,-2.943718,-16.846498,-16.545483,-19.874737,15.489074,14.385201,2.720129,-5.124414,-5.219907,1.714006,2.286974,2.312174,0.464743,-1.197844,-1.505951,-1.505951,-0.640901,-0.640901,-0.705085,Badminton_Smash
-0.884601,-6.287261,5.792819,13.427923,-0.420773,-9.589841,-4.551215,-16.790436,-6.575884,-4.280072,13.07222,9.000016,-0.459168,-0.459168,3.659595,-0.082757,-0.082757,-4.491178,-4.917669,-1.331796,-3.512998,-3.512998,-2.369965,-2.297451,-0.862697,1.947494,-1.732159,-2.754201,-1.918589,-0.320502,Badminton_Smash
-0.691104,0.829105,0.829105,-0.137279,-4.72709,2.002152,5.730134,-3.945174,-2.481183,-1.747334,7.36356,3.021134,-0.727896,-12.014244,-19.16502,-13.545214,-5.307219,13.201383,13.201383,13.201383,8.55166,1.473691,-2.276165,-11.022311,-2.401097,2.14007,-0.987829,-4.440787,1.012021,2.774303,Badminton_Smash
0.597468,-6.32715,-4.167131,4.668006,12.826392,14.125296,-16.815565,0.221623,-7.838888,-15.15764,22.095194,13.839504,14.970891,5.510221,0.370713,2.228476,2.933564,2.933564,2.933564,2.933564,2.933564,2.933564,1.363179,0.163932,-3.453416,-5.11644,-6.108725,-6.108725,-1.184042,-1.184042,Badminton_Smash
-6.270858,-3.754499,-2.513093,0.049028,0.387086,1.425773,0.871635,0.531816,9.856817,-18.280846,-15.903803,-7.278564,-13.205776,12.105825,-0.490745,-5.425501,-3.91796,0.29393,-6.234516,-6.146699,0.649478,-3.897855,-1.200141,-1.200141,-0.621948,0.436657,-0.227312,-0.227312,-1.220921,-1.220921,Badminton_Smash
-0.348458,-3.590029,-2.771845,3.734931,3.734931,3.734931,3.734931,14.472829,-2.248735,-4.355738,-12.643782,-20.123423,3.983588,12.633162,9.132711,-2.892901,-6.135732,0.656041,-5.217929,-6.985314,-5.882974,-5.195528,-5.195528,-3.040938,-3.040938,2.112386,4.298791,-1.582692,1.19167,0.152091,Badminton_Smash
-2.498105,5.965782,-5.103818,-5.103818,-5.103818,-9.977988,-1.655332,-1.655332,-22.764624,-22.764624,-11.609106,-22.873009,13.950005,6.283286,-0.43162,2.257399,-1.195521,1.097364,-3.208416,-3.902851,0.561775,-0.445124,-2.455764,-5.886189,-0.93993,-0.839088,-4.350804,-4.350804,1.486842,2.903057,Badminton_Smash
0.226933,1.444629,0.331532,-1.30776,1.223578,-2.530257,-5.046678,-5.046678,-5.326172,-9.253401,12.480441,14.249229,-9.649849,-2.990398,-13.424771,-16.294804,13.164881,6.079281,12.396795,9.310064,-4.908825,-5.236251,0.998533,7.20923,8.712831,-3.896956,-11.13303,-11.13303,-9.974436,0.013932,Badminton_Smash
-1.339119,2.583142,2.583142,0.832966,-3.726025,-12.274218,-12.274218,-0.389874,-0.389874,3.040851,-7.166786,-0.31485,-12.888424,23.56855,18.36013,10.166434,10.774727,4.234582,-6.264565,-10.114871,0.508911,-0.653864,0.430925,-1.02802,-1.02802,-3.349213,-3.349213,-3.470791,-6.32068,-6.32068,Badminton_Smash
1.302317,2.645095,-5.221275,-5.221275,5.28863,5.28863,6.960707,-5.445352,-1.234595,2.701908,3.872923,3.872923,-1.261664,-1.261664,-3.744441,-12.046713,17.475288,1.677381,1.677381,-5.419729,-7.501154,-0.231549,-5.98926,-3.60338,1.793034,-2.638685,-6.233801,-1.976821,-1.00405,-1.970735,Badminton_Smash
-0.260631,-2.718843,-0.457271,-2.596678,-2.663775,-1.374646,-1.374646,0.492187,2.612544,6.402361,6.402361,6.402361,6.402361,5.555788,-10.706001,11.978582,1.622675,-3.494342,-3.14912,-3.901482,-3.958016,-3.616672,1.286914,2.069056,-1.770772,-0.29331,-2.396668,-2.854703,-1.212963,1.018054,Badminton_Smash
1.434227,2.397345,4.113401,3.258884,3.258884,-4.300192,-14.958036,-20.70926,1.271209,8.06394,2.5118,2.440092,1.414616,1.102251,-0.787805,-0.787805,-0.787805,-0.787805,-0.787805,2.804013,1.693306,2.830238,0.784401,-2.50481,-4.379992,-3.762701,0.615576,1.702957,-0.755004,-1.833627,Badminton_Clear
2.389013,9.794209,8.047484,-1.604331,-3.955751,4.648708,1.206184,-1.542505,-0.634727,-1.173909,0.447393,-0.105328,0.429045,-0.250932,-0.234344,0.509395,0.532208,-0.221281,-1.274647,-1.035716,-0.808271,-0.808271,0.141793,0.141793,0.141793,0.141793,0.141793,0.141793,-0.717862,-0.313418,Badminton_Clear
-0.827021,-13.991681,17.853537,16.313206,13.285055,6.714307,3.714852,0.987356,0.09234,0.595735,1.14139,0.750659,1.704739,-1.855803,2.335362,0.054499,-4.298498,-4.495937,-0.333915,1.603008,-0.345585,-0.339292,-0.984065,0.407283,0.407283,0.062186,-0.665805,0.527007,0.527007,2.627875,Badminton_Clear
3.670556,4.084121,3.623895,0.622013,-8.322555,-10.436956,-4.554541,2.867713,2.867713,4.571482,-15.682164,-13.387482,-25.31203,11.083025,7.77004,1.654666,-2.694873,3.757108,4.520495,4.064164,-0.605962,0.916083,-1.163837,-4.004988,-4.077657,-0.243443,-0.701985,-0.411897,0.80569,-0.63906,Badminton_Clear
-0.042471,2.049011,2.049011,-0.89053,-0.778831,1.377778,2.135556,-3.009389,0.17143,3.488338,2.190739,-4.49184,-9.889064,-18.409071,-12.164,13.683713,12.155822,14.085966,7.80313,2.774095,-2.688042,5.935295,3.110749,0.797652,-2.023354,-1.92784,1.797298,-2.999874,-1.58619,1.497225,Badminton_Clear
0.920175,2.156049,5.535402,5.259315,1.664685,-4.793912,-9.952354,4.789817,3.588122,-3.203164,4.960771,12.34421,4.097185,-3.865463,-12.861938,-22.446302,-18.338284,12.809912,11.459166,-1.745609,1.608472,1.089684,-0.612709,-0.612709,0.644563,3.534121,-0.401567,-12.030149,-1.246193,-5.572506,Badminton_Clear
-4.799091,-1.636766,0.77212,1.949261,5.367679,2.535284,-8.265967,-14.512373,-17.01425,-2.030783,10.692701,2.828146,-0.760917,1.964406,0.602792,-2.844254,-3.414278,-2.329197,-0.202489,-0.202489,-6.951819,-6.951819,-6.951819,-6.951819,-6.951819,-6.951819,-6.951819,-6.951819,-6.951819,-6.951819,Badminton_Clear
-0.070999,-0.36113,-1.70062,0.526743,2.556708,4.55263,4.71665,-0.060168,-6.406561,-16.015594,-16.564001,-21.736116,4.667892,7.346607,3.118342,-3.22644,0.232527,0.232527,0.232527,0.232527,0.232527,-0.569525,-10.8325,-10.8325,-10.8325,-10.8325,-10.8325,-10.8325,-10.8325,-10.8325,Badminton_Clear
1.369435,0.784767,2.489217,0.794773,1.077347,1.602938,-1.527802,-1.527802,-1.000698,1.271713,1.271713,-6.577752,-12.073893,-12.073893,-25.78688,12.898679,1.666446,-5.456134,-8.424186,-5.555097,-6.290546,-1.721572,-2.72176,-0.495924,-3.19306,0.605988,0.243546,0.907396,-0.783635,-0.305486,Badminton_Clear
-0.085698,5.590745,1.864879,-6.829609,-12.184582,-6.574339,-6.574339,-0.519614,-4.827354,-1.004188,12.928713,-0.540196,-15.29134,-15.985847,-4.901634,1.221945,11.674891,14.98897,9.641871,-1.100956,0.220381,-2.206683,-9.510414,-3.820777,1.014884,3.595059,0.667981,-1.497362,-2.412359,-2.412359,Badminton_Clear
-2.597263,-9.813643,-5.706974,5.997742,10.307117,-2.257446,-2.257446,24.336418,13.476328,13.476328,10.647754,-4.306059,-4.306059,-4.45674,-0.201297,5.068188,5.068188,3.65022,0.621453,-1.88735,-3.269032,-1.674724,-1.559154,-1.595118,-1.41139,-1.41139,-1.41139,-1.41139,-1.41139,-1.41139,Badminton_Clear
0.330227,2.368935,2.368935,-2.049123,-2.049123,-4.20105,-4.20105,14.630848,0.28711,-6.676324,-0.214771,6.647496,-5.043415,-14.81997,-11.930332,-12.593745,12.857717,8.117414,8.067478,3.651673,3.16745,-0.712478,-2.274516,-2.370267,0.015871,-2.876809,-2.456142,-2.700526,-1.201583,-0.394164,Badminton_Clear
-10.8325,-0.983323,0.048899,1.044965,2.623764,3.570737,3.362952,3.238709,5.694849,-9.100375,-13.075315,25.737959,-10.777968,9.458332,0.892849,1.15207,1.300921,2.044282,2.146805,2.740568,-2.45437,-1.704985,-2.828779,-1.28647,0.765002,0.765002,-0.41471,-0.41471,-0.41471,-0.41471,Badminton_Clear
-0.451495,0.151902,0.151902,1.159853,1.159853,1.413578,0.75369,3.034952,-0.270223,-0.270223,-2.159816,-1.888066,2.268547,2.37351,-3.794103,-5.549926,-14.097721,-12.11223,10.674137,13.995918,-1.765094,-10.302783,-9.561121,-7.58157,1.408896,2.526277,-0.148807,-1.43933,3.003336,-0.614882,Badminton_Clear
1.015941,0.346518,5.134806,-0.240768,-0.240768,-5.913722,-1.072156,-3.335093,-3.335093,2.760932,12.299295,-2.479873,-13.754252,-19.736694,7.84813,4.601151,10.010012,6.884576,-8.52796,2.137779,5.276932,4.088136,0.892021,-2.522705,-5.889349,-2.433257,0.144723,-0.042605,0.286219,-2.4014,Badminton_Clear
-0.161337,2.315339,2.315339,3.01285,1.692354,-4.415029,-14.880474,-14.880474,-19.40459,6.545605,4.019685,-1.093355,-4.180158,-7.972795,1.563641,-0.766377,-0.808462,-1.512663,-0.296331,0.688185,-8.937429,-8.937429,-8.937429,-8.937429,-8.937429,-8.937429,-8.937429,-8.937429,-8.937429,-8.937429,Badminton_Clear
-0.425218,1.454951,8.669854,6.800719,-6.851399,-6.851399,-3.710767,-3.710767,0.657251,-9.053305,-15.48015,-12.668649,12.423031,12.253505,4.672186,0.555242,2.88957,1.068698,-4.584819,-0.545231,2.152093,0.914061,0.853376,3.134372,1.90429,1.447204,-0.534283,0.136997,0.093816,0.208372,Badminton_Clear
0.763149,4.764258,1.521788,1.521788,-0.255346,-12.351839,-12.351839,-5.794157,-2.058532,-4.087415,-2.22659,13.273629,0.668878,-15.974152,-14.612453,-23.105944,8.702479,4.493556,5.634754,5.634754,3.081423,-1.211812,-4.170012,-5.999742,-7.527897,-0.365518,1.609132,0.686655,0.686655,-0.374513,Badminton_Clear
-1.278148,-3.448985,7.62052,7.606103,1.219236,-5.907156,-0.55931,-2.283414,2.204966,-2.550005,-5.080912,-4.852863,-4.852863,-12.5868,-12.5868,13.260576,13.260576,3.300466,2.030609,-4.707043,-4.707043,-6.969014,-4.719581,-0.794829,1.143134,-2.38444,-1.799831,2.224729,-0.193401,-2.490444,Badminton_Clear
-0.886215,-1.691684,-2.052056,-6.274834,6.552845,1.317832,1.317832,-0.469772,-3.040124,-4.692774,-4.692774,-10.012667,-12.139168,-15.712321,12.891666,5.464125,1.566606,-3.659219,-4.781694,-0.448463,-3.584485,2.455563,0.864984,-3.297307,-2.559028,-0.540592,0.984951,-1.414059,-3.307104,1.421975,Badminton_Clear
-0.155369,-1.445448,0.443553,0.081977,1.141192,5.450492,2.010774,-4.867004,-15.651521,-17.08126,-17.1562,1.473161,4.724999,4.885506,-3.359265,-1.5262,-4.332956,-4.146188,-1.868764,1.329537,0.355555,0.355555,1.087518,1.087518,1.087518,1.087518,1.087518,1.087518,1.087518,1.087518,Badminton_Clear
-0.1538,-12.658049,18.162357,12.964479,6.032309,1.452056,0.353157,3.001974,-2.83867,-3.239321,1.175949,1.870927,0.503436,-1.025328,-2.595803,-2.977297,-1.243271,-1.8052,1.342521,-0.06642,-1.767083,-1.650611,-1.006821,1.692331,0.440954,0.440954,0.440954,0.440954,0.440954,0.440954,Badminton_Clear
1.091234,-0.330966,0.004457,7.235182,4.126714,-5.260019,-9.8597,-6.182942,-6.182942,-5.845645,4.694896,4.694896,9.236469,-11.879862,-13.963167,-24.044016,-3.158835,1.683568,10.132698,10.805947,5.4539,2.299589,-9.054834,-2.041014,-4.777657,3.591928,9.455425,-4.0705,-2.512518,-0.984563,Badminton_Clear
-0.830268,-2.109663,-3.943303,-0.798198,9.48844,9.48844,-0.742155,-0.742155,-5.072654,-5.072654,-7.419482,-15.032827,-12.75913,-26.430449,13.470245,5.207139,-1.438122,-4.286104,-8.895938,-3.586533,0.355207,-1.195509,-0.061718,5.267768,-0.620063,-2.306033,-5.215021,-0.905198,-1.648943,-1.820716,Badminton_Clear
0.243959,4.932854,-14.284002,-1.332662,-2.280491,-2.226911,11.339558,11.339558,11.833149,-4.59423,-15.320217,-13.746395,-3.632014,9.834459,14.116797,13.676838,3.590706,-3.024949,-9.184106,-5.265944,7.964176,3.666346,-0.369757,-5.946048,-5.801579,5.770657,2.555921,-2.594997,-1.675773,-3.018713,Badminton_Clear
1.954886,2.805995,4.986898,6.042653,-9.308024,-12.38965,0.670365,-3.008769,8.75209,12.022166,-7.244531,-13.584501,-18.642683,-18.642683,-2.996734,11.583643,11.583643,5.491157,0.12829,-3.316588,0.373721,-0.462483,-1.188868,-1.225346,-1.891998,1.513463,0.960876,-2.229464,-1.018614,-1.13839,Badminton_Clear
-0.837692,2.697206,0.765788,0.765788,-16.99992,-14.269068,-2.669722,-3.35037,7.436933,10.285107,-4.351918,-14.13888,-17.36374,7.243386,7.615795,-0.647333,2.730097,9.478683,4.857741,-3.462509,-3.462509,-1.274695,-0.668222,-2.173456,-2.448988,-2.448988,-2.070694,0.265614,3.670556,3.670556,Badminton_Clear
1.247283,-3.787018,-3.787018,-3.419934,-0.672218,-5.983547,1.68415,6.96941,6.96941,-5.439448,-5.439448,-4.549019,-16.499672,-11.210276,14.472487,13.25185,10.749399,4.025689,0.221242,-3.560014,0.064561,2.561729,-0.556984,1.248056,-3.024803,-5.455591,-5.624127,-3.990655,-6.398551,-8.7401,Badminton_Clear
-5.09884,0.194633,-1.873909,4.107653,3.588125,-11.43424,-11.422895,-18.081905,-6.887146,10.652502,6.201654,0.563286,-5.014827,-6.568943,-0.34203,2.629073,0.410557,-3.930671,-3.930671,-2.136738,-2.136738,-2.136738,-2.136738,-2.136738,-10.620386,-10.620386,-10.620386,-10.620386,-10.620386,-10.620386,Badminton_Clear
-1.074387,-3.845744,-4.86538,-10.111307,-2.656874,5.595813,9.692421,11.024589,-2.879487,-15.647894,16.43176,-21.180414,10.395847,10.150158,5.332195,-6.799229,-11.507089,-6.479319,-3.947407,-3.947407,12.992512,1.442654,1.442654,-2.854257,-5.442937,-5.442937,-2.180006,-0.463502,0.728264,0.417252,Badminton_Clear
-1.142373,-4.601398,6.135858,6.411159,6.377431,4.450092,-1.040032,4.343946,-4.276934,-16.678267,-11.719563,-14.695236,10.600132,2.03386,-6.147444,-0.896825,1.226215,-0.369261,-0.369261,-7.207124,-4.859112,-4.859112,1.336813,1.336813,0.945737,0.945737,1.263248,1.263248,-1.86848,0.512648,Badminton_Clear
-0.365118,1.477971,-3.154194,-3.803741,-4.127706,9.510056,9.510056,1.035142,-0.884113,-0.884113,-1.294558,-2.050282,-3.868028,-6.197496,-12.477438,-12.67536,-1.920713,12.363268,7.591285,0.468499,-5.290396,-0.121575,3.639718,3.639718,0.236428,2.242486,2.242486,-0.058148,0.465501,2.716358,Badminton_Clear
1.087518,-0.296939,0.5527,3.422908,3.422908,3.422908,3.422908,3.422908,-21.663317,10.060299,12.946112,4.434971,-0.881466,-1.477789,4.074942,0.700778,-1.401929,-3.752081,-2.156911,0.165192,-0.070999,-0.070999,-0.070999,-0.070999,-0.070999,-0.070999,-0.070999,-0.070999,-0.070999,-0.070999,Badminton_Clear
-0.384966,16.10632,6.794125,1.266666,3.465237,4.756524,-1.065342,-1.238449,-0.332026,-0.332026,0.602961,-0.568037,-0.946997,-0.54099,-0.547922,-0.547922,-0.314357,0.050425,-0.25269,0.885058,0.507052,0.639439,-0.639052,-0.413198,-0.827021,-0.827021,-0.827021,-0.827021,-0.827021,-0.827021,Badminton_Clear
