@relation RacketSports_channel_5

@attribute channel_5_0 numeric
@attribute channel_5_1 numeric
@attribute channel_5_2 numeric
@attribute channel_5_3 numeric
@attribute channel_5_4 numeric
@attribute channel_5_5 numeric
@attribute channel_5_6 numeric
@attribute channel_5_7 numeric
@attribute channel_5_8 numeric
@attribute channel_5_9 numeric
@attribute channel_5_10 numeric
@attribute channel_5_11 numeric
@attribute channel_5_12 numeric
@attribute channel_5_13 numeric
@attribute channel_5_14 numeric
@attribute channel_5_15 numeric
@attribute channel_5_16 numeric
@attribute channel_5_17 numeric
@attribute channel_5_18 numeric
@attribute channel_5_19 numeric
@attribute channel_5_20 numeric
@attribute channel_5_21 numeric
@attribute channel_5_22 numeric
@attribute channel_5_23 numeric
@attribute channel_5_24 numeric
@attribute channel_5_25 numeric
@attribute channel_5_26 numeric
@attribute channel_5_27 numeric
@attribute channel_5_28 numeric
@attribute channel_5_29 numeric
@attribute activity {Badminton_Smash,Badminton_Clear,Squash_ForehandBoast,Squash_BackhandBoast}

@data
-0.119852,0.391516,0.998765,-0.652526,-0.415486,2.303817,9.044813,-7.93685,-7.93685,0.111862,0.70313,1.669935,1.877678,1.877678,0.098545,0.796348,2.223916,2.223916,-0.577952,-0.836299,-0.985448,-1.515459,-1.811093,-0.796348,-1.238468,-0.812329,-1.621994,2.167985,0.308951,-1.36631,Badminton_Smash
0.354229,-0.841626,-0.588605,-0.588605,-0.588605,-0.588605,-0.415486,-0.415486,-0.149149,0.665843,1.233142,4.514417,-16.086771,10.357856,6.306866,4.522407,1.962906,0.332922,-0.796348,-0.508704,-0.844289,-0.982784,-0.22905,0.300961,0.476744,0.324931,0.066584,0.066584,-0.194426,-0.194426,Badminton_Smash
0.218397,-2.109391,-1.004091,-0.70313,0.793685,0.793685,5.744895,7.678503,-24.718761,11.457829,5.944647,0.793685,-3.449067,-2.436986,-0.759061,1.550083,2.146678,0.889566,1.669935,1.387617,0.324931,-0.162466,-0.026634,-0.101208,-0.487397,0.612576,0.117188,0.117188,-0.455437,-0.22905,Badminton_Smash
0.058594,0.45011,0.22106,-0.596595,-1.305053,-1.289072,-1.070676,0.218397,1.472845,0.724437,0.724437,0.937507,10.155439,-1.1053,-1.1053,11.947889,1.954915,1.954915,1.065349,-0.689814,-0.689814,0.721774,-0.034624,-0.034624,0.729764,0.729764,1.494152,1.422241,1.502142,1.081329,Badminton_Smash
0.103872,-0.716447,-0.681823,-0.89223,-1.12927,-0.748408,-0.22905,-0.743081,-1.590033,-1.281082,-0.807002,-0.729764,-1.291736,1.624657,5.870073,-25.858685,-25.858685,8.544099,-1.16123,-1.217161,-0.101208,-0.101208,0.929517,0.929517,0.913537,0.913537,0.367545,0.375536,-0.055931,-1.251785,Badminton_Smash
0.878913,0.186436,2.197282,0.258347,0.19709,7.731771,-5.044427,8.954259,5.297448,-5.084378,-2.03748,-1.627321,-1.054696,-1.004091,-1.004091,2.879106,1.411588,0.332922,0.332922,1.131933,1.131933,2.24256,2.743274,-0.940171,-0.940171,-5.254834,-5.089705,-2.482263,-1.856371,0.295634,Badminton_Smash
-0.346238,-0.061258,-0.061258,-0.111862,-0.628556,-0.719111,0.652526,0.226387,-0.958814,-2.767244,-1.848381,-1.957579,-1.142587,-1.201181,-0.282318,5.427953,-21.514723,6.639788,-0.479407,0.780368,0.780368,1.166557,1.036052,0.673833,1.337013,1.33435,0.6472,0.6472,0.697804,0.697804,Badminton_Smash
-0.713784,-0.19709,-1.435558,-1.435558,-1.680588,-2.95368,-1.632647,-1.632647,-0.977458,0.665843,0.820319,0.780368,0.841626,0.841626,-23.221945,6.623807,-0.436793,-5.723588,-5.768865,-1.411588,2.514224,3.307909,2.676689,1.930945,0.93218,1.030725,1.472845,-0.178446,0.175783,0.561972,Badminton_Smash
0.175783,-1.400934,-1.451538,-1.225151,-1.257112,-0.737754,-0.348902,0.292971,0.117188,0.093218,0.338248,0.372872,4.024356,4.024356,4.024356,10.427104,2.682016,1.805767,1.805767,0.553982,-0.817655,-1.331686,-1.819084,-1.339676,-0.788358,-0.402169,-0.351565,-0.351565,-0.351565,-0.351565,Badminton_Smash
0.210406,-1.185201,-1.054696,-1.041379,-0.90821,-0.833636,-0.258347,0.010653,-0.175783,0.423476,2.170649,-0.4581,1.616667,6.466669,-25.384604,15.889681,2.697996,-2.330451,0.508704,0.394179,-0.141159,0.186436,0.186436,1.472845,1.757826,0.47408,0.47408,-0.20508,-1.736519,-1.736519,Badminton_Smash
0.6472,2.343768,-0.042614,-0.042614,1.265102,6.948739,-31.23337,15.713898,0.178446,-0.037287,-0.186436,1.323696,1.35033,-1.859034,-1.102636,1.337013,0.801675,-0.173119,0.085228,2.159995,2.159995,3.781989,2.551511,-0.239704,-2.346431,-4.498437,-5.585092,-5.585092,-1.8324,-1.8324,Badminton_Smash
-0.239704,-0.998765,-0.713784,-0.972131,-0.993438,-1.017408,-1.134597,-0.668507,-0.316941,0.26101,-0.01598,0.298298,1.837727,7.763731,-15.490174,11.345967,11.345967,11.345967,11.345967,11.345967,11.345967,0.295634,-0.103872,-0.103872,0.194426,0.199753,0.189099,-0.117188,0.074574,0.074574,Badminton_Smash
-0.556645,-0.90821,-0.921527,-1.009418,-1.009418,-0.631219,-0.074574,0.111862,-0.106535,-0.189099,0.002663,0.993438,4.807387,-4.072297,9.819855,5.270814,4.447832,1.867024,-0.700467,-1.590033,-0.021307,1.086656,-0.348902,-1.012082,1.483499,1.483499,1.483499,0.069248,0.069248,-0.585942,Badminton_Smash
-0.002663,-0.921527,-0.921527,0.380862,0.380862,1.11329,-0.122515,-0.122515,1.627321,6.701046,-22.095339,-3.409117,-3.409117,-3.241324,0.20508,2.410352,1.539429,1.736519,1.203844,1.203844,1.057359,0.284981,-0.269001,-0.269001,-0.269001,-2.016173,-2.016173,-1.773806,-0.830972,-0.258347,Badminton_Smash
-0.665843,0.822982,0.822982,-0.836299,-0.836299,4.458486,8.267108,-15.932295,10.448411,1.028062,1.765816,-0.300961,0.455437,-0.90022,1.84039,0.652526,0.25302,-0.535338,-1.270429,-0.274327,0.990775,0.735091,1.355657,1.925618,1.451538,-0.463427,-0.865596,-1.763153,-0.889566,-0.394179,Badminton_Smash
-0.119852,-1.203844,-1.901648,-2.92172,-2.114718,0.599259,-0.133169,0.751071,0.783032,-0.095881,-0.569962,-0.988111,-0.215733,4.639595,5.22021,-24.43378,8.650634,1.15324,-1.627321,-3.054888,-3.054888,-2.439649,-0.407496,-0.407496,0.6472,0.071911,-0.721774,-0.018644,-0.119852,0.03196,Badminton_Smash
-0.556645,-1.454202,-1.454202,-0.684487,-0.684487,-0.708457,-0.567298,-0.567298,-0.44212,-0.292971,-0.300961,-0.354229,0.181109,0.564635,2.181302,6.948739,-19.95665,6.948739,4.892615,2.847145,0.631219,-0.788358,0.588605,0.948161,-0.19709,1.14525,0.170456,-0.117188,-0.324931,-0.23704,Badminton_Smash
-0.234377,-1.424904,-1.424904,-1.270429,-1.270429,-0.468754,-2.594125,-2.594125,-4.735477,-1.736519,0.077238,2.191956,2.25854,1.616667,1.616667,0.037287,0.037287,0.037287,0.037287,-0.039951,-0.820319,-1.827074,-2.221253,-0.639209,0.181109,-0.420813,-0.055931,2.181302,2.213263,0.274327,Badminton_Smash
0.226387,-1.062686,-0.870923,-1.169221,-0.553982,-0.199753,-0.47408,0.130505,0.130505,0.130505,0.130505,0.130505,3.366503,-15.117303,13.375457,5.18825,6.575867,5.499864,3.220017,0.159802,-2.170649,-1.32636,-2.551511,-2.056124,-0.777705,-1.283746,-1.283746,-0.165129,-0.165129,0.327595,Badminton_Smash
-0.825646,-0.583279,0.980121,1.789786,0.359555,-0.005327,1.483499,5.262824,-32.48249,16.888445,-0.854943,-1.616667,-0.958814,-0.958814,0.165129,1.376964,1.376964,2.317134,1.938935,0.394179,0.495387,0.495387,1.09731,1.403597,-0.202416,-0.455437,0.410159,0.410159,0.319605,0.042614,Badminton_Smash
-0.00799,-0.181109,-0.181109,-0.19709,-1.107963,-1.576717,-0.948161,-1.464855,-0.90022,-0.996101,-0.338248,0.354229,0.21307,1.134597,6.485312,-19.091055,6.155054,1.717875,1.717875,1.717875,0.284981,0.149149,0.583279,0.910873,1.928282,-0.157139,0.098545,0.125179,-0.854943,-0.269001,Badminton_Smash
-0.141159,-1.289072,-0.636546,0.274327,1.363647,0.777705,-0.514031,0.860269,5.587756,-7.05261,18.66225,2.788551,-2.580808,-0.079901,0.269001,0.689814,-1.827074,-1.827074,-1.827074,-1.827074,-1.827074,-1.827074,0.780368,1.675261,1.57139,0.89223,-0.298298,-0.298298,-4.077623,-4.077623,Badminton_Smash
0.231713,-0.580615,-0.612576,-0.527348,-0.615239,-0.210406,-0.436793,-0.47408,0.428803,6.099123,-11.244759,10.706758,7.657196,3.715405,3.265295,1.877678,-0.66318,-3.054888,-0.953487,-2.128035,-0.034624,-0.367545,1.179874,1.179874,-0.479407,-0.026634,0.005327,0.005327,0.308951,0.308951,Badminton_Smash
-1.227815,-1.701895,-1.406261,-0.058594,-0.058594,-0.058594,-0.058594,1.044042,2.016173,2.096074,0.620566,5.625043,7.212413,2.138688,2.410352,1.126607,1.531439,-0.487397,0.207743,2.104064,2.239896,1.451538,1.451538,-1.797777,-1.797777,-2.04547,-2.088084,-0.372872,0.591269,0.854943,Badminton_Smash
0.050604,-3.102829,-0.399506,-0.399506,-0.399506,-0.612576,-0.506041,-0.506041,2.002856,2.002856,-2.02949,-23.01953,1.664608,-0.388852,1.598024,1.968232,2.104064,0.303624,0.322268,1.193191,2.263867,0.394179,0.351565,0.20508,-0.921527,1.187864,0.143822,0.143822,0.370209,0.25302,Badminton_Smash
-0.095881,-0.836299,-1.305053,-1.680588,-1.621994,-1.749836,-1.289072,-1.289072,-0.492724,0.484734,0.234377,2.96167,-0.287644,0.716447,7.145829,-17.41313,18.465162,0.905547,-2.042807,-0.058594,1.283746,1.954915,-1.16123,-1.528776,1.318369,1.233142,0.306288,0.306288,-1.321033,-2.713977,Badminton_Smash
0.093218,-1.592697,-1.592697,-1.560736,-1.414251,-1.147914,-1.147914,-0.194426,-0.194426,0.665843,-0.276991,2.562164,4.52507,-29.294436,6.426718,1.243795,0.202416,1.819084,1.467518,-1.35033,-3.712741,-1.526112,-1.502142,-0.471417,-0.471417,2.48759,2.48759,4.418535,1.859034,1.859034,Badminton_Smash
-0.668507,-1.070676,-1.065349,-1.065349,-0.577952,-0.577952,-0.4581,-1.653954,-0.055931,-0.4581,-0.522021,-0.522021,-1.254448,-1.254448,-1.246458,-4.71417,-21.693169,5.965954,5.965954,-3.611533,-3.37183,-1.203844,1.275755,1.291736,0.748408,0.167792,-0.149149,-0.700467,-1.115953,0.173119,Badminton_Smash
0.00799,-0.490061,-1.062686,-0.953487,-1.014745,-0.298298,-0.298298,-0.066584,0.055931,-0.021307,-0.021307,-0.021307,-0.021307,0.266337,9.630755,3.952445,4.397228,2.410352,-0.745744,-0.569962,-0.958814,-0.830972,-1.435558,-0.122515,-1.12128,-0.724437,-0.117188,0.047941,0.186436,0.130505,Badminton_Smash
0.26101,-0.250357,-0.167792,1.38229,1.38229,4.615624,-10.831936,6.192341,11.015709,2.218589,3.659474,2.415679,0.926854,-0.993438,-1.35033,-1.35033,-1.35033,-1.35033,-1.35033,-1.315706,-1.267765,0.9162,0.407496,1.107963,1.227815,0.005327,-0.838962,0.785695,3.302582,3.82194,Badminton_Clear
-0.087891,2.133361,1.552746,1.432895,1.198518,0.89223,1.177211,1.166557,0.535338,0.439456,-0.135832,-0.242367,-0.43413,-0.25302,0.175783,-0.189099,-1.004091,-1.390281,-1.536766,-1.55541,-1.020072,-1.020072,-0.668507,-0.668507,-0.668507,-0.668507,-0.668507,-0.668507,-0.796348,-1.12128,Badminton_Clear
-0.26101,-16.334463,9.510903,7.785038,0.990775,1.656618,1.472845,1.598024,1.558073,1.297062,0.849616,0.279654,-0.130505,-0.492724,0.010653,-0.159802,-0.351565,-0.918864,-0.711121,-1.12927,-1.233142,-1.318369,-1.475509,-1.185201,-1.185201,-0.705794,-0.764388,-0.641873,-0.641873,-0.399506,Badminton_Clear
-1.235805,-0.20508,-0.716447,-1.398271,-2.000193,-2.620759,-1.355657,-0.807002,-0.807002,0.530011,9.305823,-26.854786,15.298412,4.205465,1.241132,0.330258,-2.626085,-2.615432,-0.42614,2.181302,2.162659,2.210599,1.749836,0.948161,0.532675,0.063921,-0.109198,-0.157139,-1.006755,-0.511368,Badminton_Clear
-0.018644,-0.335585,-0.335585,-1.139924,-1.102636,-1.209171,-0.820319,-1.901648,-0.894893,-0.455437,-0.628556,0.532675,3.124136,7.188443,0.037287,-12.323424,-0.958814,-0.386189,-0.122515,-0.90022,-0.551318,-0.684487,0.314278,1.914965,2.218589,2.058787,0.966804,0.500714,0.002663,-0.428803,Badminton_Clear
-0.4581,-0.114525,0.082565,-1.014745,-1.81642,-3.326552,-3.36384,-2.24256,-1.917628,-0.538001,-0.423476,0.974794,2.423669,5.132319,-2.378392,5.814142,-16.84583,7.015323,1.265102,3.622187,0,-1.938935,1.049369,1.049369,3.643494,4.482456,0.234377,-6.533253,1.254448,-1.16123,Badminton_Clear
-0.181109,-0.439456,-0.287644,-0.455437,-0.00799,1.739182,4.932566,2.06944,-0.23704,8.586713,5.377349,4.423862,0.940171,-0.247694,-1.123943,-1.275755,-0.394179,-0.351565,-0.242367,-0.242367,0.095881,0.095881,0.095881,0.095881,0.095881,0.095881,0.095881,0.095881,0.095881,0.095881,Badminton_Clear
0.058594,-0.340912,-0.767051,-0.852279,-0.575289,0.290308,0.46609,1.187864,4.644922,2.010846,-9.473617,11.689542,6.940749,1.856371,0.375536,-0.314278,-0.487397,-0.487397,-0.487397,-0.487397,-0.487397,-0.055931,0.207743,0.207743,0.207743,0.207743,0.207743,0.207743,0.207743,0.207743,Badminton_Clear
-0.170456,-2.375728,-0.583279,-0.617902,-0.617902,0.65519,0.514031,0.514031,0.375536,0.162466,0.162466,1.968232,-13.247615,-13.247615,1.371637,-1.58737,1.278419,0.636546,-0.881576,-0.961478,-0.45011,-0.215733,-0.189099,-0.359555,-1.177211,-1.664608,-0.45011,-0.282318,0.48207,1.009418,Badminton_Clear
0.117188,-1.510132,-1.044042,-0.689814,-1.787123,-3.049562,-3.049562,-2.322461,-1.057359,0.066584,1.427568,5.691627,12.219553,-24.063572,5.345389,3.755355,0.830972,-2.514224,0.487397,1.55541,2.796541,0.743081,0.70313,0.013317,-1.680588,1.400934,0.905547,-0.538001,-0.322268,-0.322268,Badminton_Clear
-0.402169,-2.175975,-2.474273,-0.455437,1.843054,5.513181,5.513181,-23.81055,10.072875,10.072875,2.623422,-1.715212,-1.715212,-1.669935,-0.740418,-0.295634,-0.295634,1.416914,1.32636,0.913537,-0.138495,-0.42614,-0.854943,-0.836299,-0.394179,-0.394179,-0.394179,-0.394179,-0.394179,-0.394179,Badminton_Clear
0.021307,0.287644,0.287644,-1.020072,-1.020072,-4.234762,-4.234762,-0.311615,0.639209,1.368974,0.540665,-0.380862,1.483499,3.422434,3.13479,-20.22565,0.367545,-1.001428,-0.23704,-0.029297,-0.559308,-0.306288,-0.039951,0.495387,0.623229,-0.593932,-0.282318,-0.005327,-1.416914,-0.873586,Badminton_Clear
0.207743,-0.809665,-0.556645,-0.271664,-0.122515,-0.234377,0.061258,0.657853,0.791022,4.085614,-2.218589,-11.59366,10.839927,5.465241,3.803296,1.472845,-0.013317,-0.431466,-0.109198,-0.791022,-0.271664,-0.753734,-0.516694,-0.111862,0,0,-0.202416,-0.202416,-0.202416,-0.202416,Badminton_Clear
-0.050604,0.713784,0.713784,-0.48207,-0.48207,-1.155904,-1.323696,-0.332922,-0.042614,-0.042614,0.269001,0.162466,-0.657853,-0.514031,0.20508,2.074767,4.823368,-13.135754,-0.713784,-3.566256,2.980314,1.81642,0.748408,-0.223723,-1.158567,-0.276991,0.114525,-0.269001,-0.396843,-0.25302,Badminton_Clear
-0.231713,-0.785695,-2.064114,-3.001621,-3.001621,-2.900413,-1.779133,-0.274327,-0.274327,0.870923,0.639209,4.330644,6.810244,-5.872737,5.989925,4.258733,2.330451,1.118617,0.362219,-1.827074,0.929517,0.298298,1.507469,0.902883,-0.572625,-0.65519,-0.577952,-1.025398,-1.536766,-0.732428,Badminton_Clear
-0.063921,-0.223723,-0.223723,-0.298298,0.745744,3.41977,-14.235726,-14.235726,15.62068,9.201952,4.956536,2.231906,1.038715,-0.101208,-1.829737,-1.574053,0.03196,0.258347,-0.101208,-0.223723,0.127842,0.127842,0.127842,0.127842,0.127842,0.127842,0.127842,0.127842,0.127842,0.127842,Badminton_Clear
0.013317,-0.865596,-0.732428,-0.207743,-0.021307,-0.021307,-1.835064,-1.835064,-0.67117,1.270429,5.558458,-15.86571,-10.941134,-1.454202,-0.641873,0.953487,1.957579,0.93218,0.894893,1.206508,0.69514,0.149149,0.404833,-0.652526,0.162466,0.356892,0.149149,0.122515,0.039951,0.090555,Badminton_Clear
-0.053267,-1.305053,-1.933608,-1.933608,-1.827074,-2.365075,-2.365075,-2.24256,-2.322461,-0.897557,0.388852,0.43413,4.49311,10.389816,-19.858107,5.18026,3.880534,1.914965,1.238468,1.238468,-0.583279,0.825646,0.836299,-2.807195,-3.734048,-4.194812,-2.522214,-0.41815,-0.41815,1.470182,Badminton_Clear
0.01598,-0.881576,-2.636739,-0.138495,0.732428,-0.41815,0.050604,0.292971,0.194426,-0.005327,0.034624,0.886903,0.886903,-7.553325,-7.553325,-0.948161,-0.948161,0.21307,0.050604,-0.463427,-0.463427,0.348902,0.23704,-0.077238,-0.343575,-1.179874,-1.241132,-1.3743,0.055931,0.639209,Badminton_Clear
-0.242367,0.263674,-0.162466,-1.182537,-1.680588,0.186436,0.186436,0.085228,0.154476,1.201181,1.201181,4.565021,2.125371,-26.812172,2.871116,-2.881769,1.065349,0.490061,0.609912,0.399506,0.077238,0.02397,0.380862,0.596595,-0.095881,-0.402169,0.181109,0.276991,0.183773,0.356892,Badminton_Clear
-0.479407,-0.239704,-0.231713,-0.079901,0.165129,0.759061,1.803103,5.989925,-0.135832,-6.197668,15.127956,6.011232,2.801868,1.259775,-1.446211,-2.293164,-1.5634,-1.352993,-1.198518,-0.399506,-0.202416,-0.202416,-0.021307,-0.021307,-0.021307,-0.021307,-0.021307,-0.021307,-0.021307,-0.021307,Badminton_Clear
-1.206508,11.218125,3.560929,2.194619,0.23704,1.520786,1.986876,0.524684,1.049369,0.68715,1.496815,0.961478,0.364882,0.175783,-0.026634,-0.279654,-0.167792,-0.311615,-0.775041,-1.267765,-0.719111,-0.338248,0.167792,-0.159802,-0.516694,-0.516694,-0.516694,-0.516694,-0.516694,-0.516694,Badminton_Clear
0.098545,-0.407496,-1.446211,-1.693905,-1.696568,-1.371637,-1.898985,-2.106728,-2.106728,-1.32636,-0.066584,-0.066584,1.827074,9.476279,-10.238004,7.891573,2.881769,2.426333,-3.667464,-2.90574,1.57139,2.769908,1.859034,0.865596,-0.593932,0.620566,-2.152005,-0.01598,-0.700467,0.380862,Badminton_Clear
-0.061258,-1.645964,-1.294399,-1.337013,-0.460763,-0.460763,0.396843,0.396843,0.378199,0.378199,4.035009,6.722353,-14.464776,-4.232099,-5.726251,1.014745,1.163894,1.717875,1.470182,-0.101208,-0.958814,-0.106535,0.151812,0.455437,1.313043,0.940171,0.972131,0.812329,0.6472,0.218397,Badminton_Clear
-0.553982,-3.670127,-4.479793,-1.395607,-1.171884,0.503377,0.306288,0.306288,0.628556,5.542478,7.063264,-23.256569,6.466669,4.49311,-1.539429,0.26101,2.413016,2.460956,0.684487,-0.9162,-0.809665,2.546184,2.94569,1.352993,-0.364882,-0.300961,-0.332922,-0.117188,-0.173119,0.186436,Badminton_Clear
-1.190528,-0.886903,-1.869688,-2.431659,-2.959007,-4.261396,-1.869688,-0.372872,0.649863,1.414251,5.643686,0.378199,-1.797777,-1.797777,8.248465,1.651291,1.651291,1.379627,2.167985,0,1.430231,0.47408,0.125179,0.095881,-0.511368,-0.751071,0.412823,0.053267,0.300961,0.793685,Badminton_Clear
-0.111862,-0.498051,-1.715212,-1.715212,-2.703323,-3.148106,-1.57938,0.173119,0.982784,1.267765,5.704944,1.217161,-6.389431,5.598409,1.14525,-0.889566,-2.769908,-1.893658,0.106535,0.964141,0.964141,1.680588,2.058787,1.203844,0.399506,0.399506,-0.274327,-0.26101,-1.235805,-1.235805,Badminton_Clear
-0.255684,-1.307716,-1.307716,-2.713977,-2.852472,-1.976222,0.119852,0.721774,0.721774,0.24503,0.24503,0.953487,4.940556,-4.383911,-26.306131,-0.801675,0.809665,0.287644,-0.039951,-0.330258,-0.751071,1.893658,2.399699,1.619331,1.028062,0.194426,0.24503,-0.010653,-0.487397,-1.845717,Badminton_Clear
-0.990775,-0.913537,-0.535338,-0.223723,0.756398,2.269193,1.79245,-0.338248,6.181688,4.192148,2.096074,1.547419,0.567298,-0.852279,-0.572625,-1.1053,-1.12927,0.069248,0.069248,0.351565,0.351565,0.351565,0.351565,0.351565,-0.751071,-0.751071,-0.751071,-0.751071,-0.751071,-0.751071,Badminton_Clear
-0.535338,-3.851237,-3.486355,-2.911066,-0.372872,-0.332922,0.303624,1.656618,4.405218,9.24723,-19.141659,14.4994,4.826031,1.384954,1.238468,1.337013,0.311615,-0.101208,-1.582043,-1.582043,-1.408924,0.668507,0.668507,1.030725,0.538001,0.538001,0.24503,-0.063921,0.039951,0.45011,Badminton_Clear
0,-2.423669,-2.338441,-0.41815,0.838962,1.978886,1.693905,0.346238,0.359555,2.45563,-0.058594,-24.937157,4.836685,-0.181109,0.844289,-0.753734,-0.740418,0.175783,0.175783,-0.109198,1.36631,1.36631,0.053267,0.053267,-0.22106,-0.22106,-0.439456,-0.439456,0.01598,-0.085228,Badminton_Clear
-0.00799,-0.492724,-0.998765,-2.096074,-2.769908,-2.543521,-2.543521,0.92419,0.660516,0.660516,-1.11329,-0.828309,0.250357,4.647585,6.11244,-9.723973,6.7916,-2.175975,1.171884,1.102636,1.827074,0.668507,0,0,0.6472,-0.010653,-0.010653,0.378199,0.090555,0.114525,Badminton_Clear
-0.021307,-0.514031,-0.375536,-0.066584,-0.066584,-0.066584,-0.066584,-0.066584,13.466012,6.274906,5.44926,2.780561,0.082565,-0.439456,-1.134597,-1.531439,-1.044042,-0.106535,0.02397,0.127842,0.058594,0.058594,0.058594,0.058594,0.058594,0.058594,0.058594,0.058594,0.058594,0.058594,Badminton_Clear
-0.737754,5.718261,0.508704,0.532675,1.126607,1.033389,1.35033,0.958814,0.921527,0.921527,0.258347,0.25302,0.247694,0.149149,-0.258347,-0.258347,-0.729764,-0.93218,-0.69514,-0.538001,-0.4581,-0.396843,-0.226387,-0.476744,-0.26101,-0.26101,-0.26101,-0.26101,-0.26101,-0.26101,Badminton_Clear
0.013317,-0.351565,0.950824,1.030725,4.439842,5.366696,-2.74061,-2.74061,-2.74061,-2.74061,-2.74061,8.192534,0.202416,-0.157139,-0.559308,0.817655,-0.386189,0.194426,-0.24503,-0.191763,-0.037287,-0.037287,-0.037287,-0.037287,-0.037287,-0.037287,-0.037287,-0.037287,-0.037287,-0.037287,Badminton_Clear
